IR,RED,beat_event
40896.0,42935.0,0
40903.0,42940.0,0
40886.0,42927.0,0
40892.0,42935.0,0
40887.0,42926.0,0
40889.0,42920.0,0
40891.0,42932.0,0
40898.0,42933.0,0
40882.0,42935.0,0
40897.0,42939.0,0
40888.0,42933.0,0
40905.0,42936.0,0
40898.0,42936.0,0
40905.0,42929.0,0
40902.0,42942.0,0
40889.0,42931.0,0
40903.0,42937.0,0
40884.0,42943.0,0
40892.0,42948.0,0
40904.0,42942.0,0
40892.0,42939.0,0
40888.0,42943.0,0
40906.0,42947.0,0
40917.0,42964.0,0
40911.0,42941.0,0
40904.0,42956.0,0
40909.0,42965.0,0
40914.0,42956.0,0
40916.0,42955.0,0
40910.0,42948.0,0
40903.0,42952.0,0
40914.0,42948.0,0
40912.0,42944.0,0
40907.0,42929.0,0
40913.0,42947.0,0
40917.0,42943.0,0
40917.0,42949.0,0
40900.0,42954.0,0
40905.0,42942.0,0
40909.0,42961.0,0
40907.0,42951.0,0
40892.0,42959.0,0
40920.0,42954.0,0
40897.0,42967.0,0
40908.0,42959.0,0
40915.0,42957.0,0
40910.0,42959.0,0
40913.0,42943.0,0
40925.0,42951.0,0
40926.0,42952.0,0
40934.0,42939.0,0
40931.0,42962.0,0
40919.0,42962.0,0
40917.0,42957.0,0
40913.0,42950.0,0
40919.0,42957.0,0
40911.0,42950.0,0
40908.0,42943.0,0
40913.0,42947.0,0
40914.0,42966.0,0
40930.0,42973.0,0
40925.0,42957.0,0
40924.0,42961.0,0
40923.0,42963.0,0
40935.0,42964.0,0
40917.0,42983.0,0
40920.0,42978.0,0
40909.0,42962.0,0
40927.0,42936.0,0
40912.0,42971.0,0
40934.0,42964.0,0
40935.0,42962.0,0
40935.0,42964.0,0
40919.0,42970.0,0
40926.0,42973.0,0
40923.0,42958.0,0
40933.0,42970.0,0
40924.0,42971.0,0
40915.0,42945.0,0
40925.0,42962.0,0
40939.0,42951.0,0
40934.0,42961.0,0
40937.0,42961.0,0
40929.0,42966.0,0
40936.0,42968.0,0
40937.0,42963.0,0
40940.0,42963.0,0
40944.0,42959.0,0
40945.0,42964.0,0
40957.0,42978.0,0
40927.0,42980.0,0
40938.0,42982.0,0
40939.0,42964.0,0
40935.0,42975.0,0
40951.0,42989.0,0
40923.0,42953.0,0
40914.0,42966.0,0
40933.0,42972.0,0
40935.0,42971.0,0
40936.0,42963.0,0
40934.0,42983.0,0
40929.0,42963.0,0
40935.0,42972.0,0
40931.0,42961.0,0
40947.0,42972.0,0
40939.0,42964.0,0
40936.0,42986.0,0
40930.0,42976.0,0
40935.0,42977.0,0
40943.0,42964.0,0
40930.0,42963.0,0
40930.0,42975.0,0
40944.0,42986.0,0
40939.0,42979.0,0
40932.0,42979.0,0
40930.0,42974.0,0
40923.0,42958.0,0
40966.0,42979.0,0
40956.0,42976.0,0
40946.0,42968.0,0
40943.0,42962.0,0
40941.0,42977.0,0
40949.0,42984.0,0
40955.0,42988.0,0
40952.0,42975.0,0
40950.0,42981.0,0
40929.0,42977.0,0
40936.0,42976.0,0
40940.0,42993.0,0
40954.0,42995.0,0
40945.0,42982.0,0
40942.0,42978.0,0
40938.0,42975.0,0
40941.0,42971.0,0
40931.0,42975.0,0
40921.0,42972.0,0
40919.0,42973.0,0
40945.0,42984.0,0
40927.0,42982.0,0
40932.0,42978.0,0
40938.0,42981.0,0
40936.0,42989.0,0
40930.0,42981.0,0
40949.0,42975.0,0
40932.0,42983.0,0
40942.0,42986.0,0
40953.0,42981.0,0
40946.0,43003.0,0
40943.0,42984.0,0
40950.0,42988.0,0
40951.0,42988.0,0
40952.0,42993.0,0
40950.0,42990.0,0
40954.0,42989.0,0
40945.0,42997.0,0
40955.0,42986.0,0
40950.0,43001.0,0
40941.0,42977.0,0
40948.0,42999.0,0
40969.0,42994.0,0
40957.0,42993.0,0
40963.0,42988.0,0
40950.0,42990.0,0
40953.0,42978.0,0
40948.0,42983.0,0
40956.0,42984.0,0
40967.0,42996.0,0
40948.0,43004.0,0
40965.0,42994.0,0
40936.0,42978.0,0
40954.0,42989.0,0
40949.0,42984.0,0
40955.0,42999.0,0
40942.0,42984.0,0
40938.0,42994.0,0
40953.0,42979.0,0
40948.0,42956.0,0
40940.0,42981.0,0
40933.0,42982.0,0
40944.0,42988.0,0
40939.0,42969.0,0
40929.0,42974.0,0
40933.0,42987.0,0
40938.0,42984.0,0
40921.0,42990.0,0
40936.0,42973.0,0
40936.0,42980.0,0
40934.0,42973.0,0
40927.0,42987.0,0
40931.0,42978.0,0
40944.0,42971.0,0
40933.0,42962.0,0
40946.0,42977.0,0
40942.0,42977.0,0
40933.0,42997.0,0
40933.0,42981.0,0
40924.0,42993.0,0
40950.0,42981.0,0
40951.0,42978.0,0
40921.0,42981.0,0
40941.0,42978.0,0
40942.0,42993.0,0
40937.0,42995.0,0
40945.0,42983.0,0
40942.0,42985.0,0
40938.0,43002.0,0
40962.0,42993.0,0
40943.0,42986.0,0
40941.0,42976.0,0
40939.0,42980.0,0
40953.0,42976.0,0
40945.0,42978.0,0
40941.0,42993.0,0
40940.0,42980.0,0
40947.0,42989.0,0
40931.0,42996.0,0
40947.0,42978.0,0
40937.0,42973.0,0
40936.0,42984.0,0
40943.0,42985.0,0
40943.0,42986.0,0
40941.0,42990.0,0
40938.0,42973.0,0
40947.0,42983.0,0
40960.0,42990.0,0
40947.0,42989.0,0
40954.0,42971.0,0
40954.0,42992.0,0
40903.0,42955.0,0
40907.0,42917.0,0
41072.0,43056.0,0
41179.0,43196.0,0
41183.0,43234.0,0
40883.0,43058.0,0
40370.0,42680.0,0
40448.0,42642.0,0
41157.0,43237.0,0
41371.0,43493.0,0
41116.0,43444.0,0
40553.0,42952.0,0
40306.0,42689.0,0
40450.0,42685.0,0
40730.0,42939.0,0
40855.0,43072.0,0
40780.0,43085.0,0
40593.0,42925.0,0
40537.0,42842.0,0
40781.0,42943.0,0
41278.0,43325.0,0
40934.0,43081.0,0
41138.0,43098.0,0
41188.0,42985.0,0
40534.0,42041.0,0
40745.0,41069.0,0
41673.0,42582.0,0
42160.0,43340.0,0
41882.0,43108.0,0
42455.0,44429.0,0
43124.0,45002.0,0
44623.0,45945.0,0
50565.0,47363.0,0
50647.0,50548.0,0
54384.0,53884.0,0
56209.0,55472.0,0
62793.0,62009.0,0
65535.0,65535.0,0
65535.0,65535.0,0
65535.0,65535.0,0
65535.0,65535.0,0
65535.0,65535.0,0
63674.0,65535.0,0
57344.0,61939.0,0
49620.0,57344.0,0
43105.0,49152.0,0
40960.0,43291.0,0
34959.0,40960.0,0
32768.0,36269.0,0
29155.0,33615.0,0
26359.0,30284.0,0
24576.0,27053.0,0
19553.0,24576.0,0
16384.0,19605.0,0
13058.0,16384.0,0
10592.0,13015.0,0
8560.0,10591.0,0
6685.0,8505.0,0
5356.0,6684.0,0
4266.0,5308.0,0
3379.0,4144.0,0
2674.0,3243.0,0
2121.0,2533.0,0
1707.0,1999.0,0
1395.0,1587.0,0
1153.0,1272.0,0
972.0,1043.0,0
827.0,873.0,0
723.0,734.0,0
634.0,630.0,0
576.0,544.0,0
519.0,477.0,0
483.0,421.0,0
447.0,388.0,0
417.0,350.0,0
393.0,325.0,0
361.0,300.0,0
338.0,274.0,0
312.0,251.0,0
289.0,237.0,0
263.0,205.0,0
241.0,184.0,0
258.0,166.0,0
231.0,153.0,0
204.0,130.0,0
190.0,123.0,0
166.0,104.0,0
158.0,98.0,0
143.0,90.0,0
145.0,83.0,0
131.0,75.0,0
136.0,71.0,0
138.0,70.0,0
127.0,63.0,0
128.0,69.0,0
117.0,65.0,0
117.0,62.0,0
110.0,60.0,0
122.0,64.0,0
119.0,61.0,0
107.0,66.0,0
117.0,70.0,0
112.0,69.0,0
117.0,79.0,0
107.0,81.0,0
110.0,89.0,0
112.0,90.0,0
119.0,90.0,0
125.0,95.0,0
143.0,109.0,0
142.0,111.0,0
159.0,121.0,0
173.0,136.0,0
188.0,152.0,0
198.0,169.0,0
231.0,187.0,0
256.0,212.0,0
293.0,250.0,0
322.0,286.0,0
357.0,334.0,0
401.0,372.0,0
445.0,426.0,0
514.0,481.0,0
561.0,547.0,0
638.0,622.0,0
720.0,710.0,0
818.0,823.0,0
934.0,947.0,0
1048.0,1067.0,0
1176.0,1211.0,0
1316.0,1368.0,0
1467.0,1522.0,0
1929.0,1697.0,0
2143.0,1895.0,0
2394.0,2117.0,0
2694.0,2381.0,0
3051.0,2701.0,0
3462.0,3085.0,0
3954.0,3539.0,0
4562.0,4095.0,0
5298.0,4782.0,0
6188.0,5641.0,0
7128.0,6529.0,0
8116.0,7439.0,0
9050.0,8326.0,0
9632.0,8935.0,0
9893.0,9196.0,0
9976.0,9255.0,0
9984.0,9258.0,0
9965.0,9254.0,0
9894.0,9211.0,0
9769.0,9113.0,0
9629.0,8998.0,0
9497.0,8896.0,0
9434.0,8848.0,0
9481.0,8909.0,0
9621.0,9042.0,0
9914.0,9302.0,0
10448.0,9766.0,0
11239.0,10511.0,0
12353.0,11544.0,0
13988.0,13090.0,0
15872.0,14823.0,0
18222.0,17025.0,0
21074.0,19713.0,0
24461.0,22958.0,0
29116.0,27359.0,0
33828.0,30499.0,0
37033.0,35933.0,0
39937.0,38786.0,0
42490.0,41055.0,0
45796.0,43732.0,0
49843.0,46886.0,0
53967.0,50596.0,0
57671.0,53725.0,0
59192.0,55184.0,0
54028.0,51974.0,0
49152.0,49152.0,0
40960.0,40960.0,0
32768.0,32768.0,0
24576.0,24576.0,0
16384.0,16384.0,0
8192.0,8192.0,0
2473.0,2727.0,0
2443.0,2600.0,0
2479.0,2630.0,0
2515.0,2723.0,0
2572.0,2723.0,0
2736.0,2899.0,0
2988.0,3170.0,0
3393.0,3556.0,0
3965.0,4160.0,0
4527.0,4797.0,0
5052.0,5402.0,0
5680.0,6083.0,0
5202.0,5939.0,0
5181.0,5724.0,0
5145.0,5687.0,0
5119.0,5698.0,0
5092.0,5628.0,0
5110.0,5669.0,0
5101.0,5650.0,0
5093.0,5648.0,0
5104.0,5653.0,0
5091.0,5647.0,0
5100.0,5643.0,0
5096.0,5643.0,0
5084.0,5639.0,0
5090.0,5640.0,0
5084.0,5645.0,0
5082.0,5634.0,0
5080.0,5640.0,0
5076.0,5637.0,0
5077.0,5633.0,0
5081.0,5631.0,0
5078.0,5635.0,0
5077.0,5624.0,0
5082.0,5631.0,0
5081.0,5624.0,0
5075.0,5617.0,0
5079.0,5627.0,0
5071.0,5629.0,0
5075.0,5622.0,0
5070.0,5624.0,0
5083.0,5623.0,0
5070.0,5623.0,0
5067.0,5617.0,0
5076.0,5624.0,0
5072.0,5618.0,0
5062.0,5608.0,0
5061.0,5616.0,0
5794.0,5613.0,0
5796.0,5603.0,0
5796.0,5608.0,0
5792.0,5610.0,0
5792.0,5611.0,0
5787.0,5603.0,0
5785.0,5607.0,0
5785.0,5597.0,0
5787.0,5599.0,0
5781.0,5607.0,0
5775.0,5602.0,0
5777.0,5602.0,0
5781.0,5604.0,0
5773.0,5602.0,0
5777.0,5597.0,0
5774.0,5594.0,0
5779.0,5595.0,0
5774.0,5593.0,0
5771.0,5602.0,0
5772.0,5598.0,0
5771.0,5597.0,0
5770.0,5589.0,0
5768.0,5587.0,0
5764.0,5584.0,0
5768.0,5595.0,0
5771.0,5581.0,0
5770.0,5599.0,0
5763.0,5590.0,0
5761.0,5585.0,0
5766.0,5591.0,0
5756.0,5584.0,0
5764.0,5578.0,0
5759.0,5581.0,0
5764.0,5584.0,0
5756.0,5585.0,0
5756.0,5584.0,0
5761.0,5573.0,0
5757.0,5582.0,0
5759.0,5584.0,0
5753.0,5573.0,0
5758.0,5582.0,0
5754.0,5572.0,0
5755.0,5581.0,0
5755.0,5573.0,0
5758.0,5578.0,0
5762.0,5569.0,0
5751.0,5576.0,0
5758.0,5572.0,0
5752.0,5573.0,0
5752.0,5570.0,0
5751.0,5565.0,0
5751.0,5570.0,0
5758.0,5570.0,0
5751.0,5572.0,0
5747.0,5565.0,0
5744.0,5567.0,0
5746.0,5558.0,0
5751.0,5572.0,0
5743.0,5571.0,0
5737.0,5573.0,0
5753.0,5563.0,0
5748.0,5576.0,0
5749.0,5563.0,0
5748.0,5571.0,0
5751.0,5573.0,0
5729.0,5560.0,0
5745.0,5561.0,0
5740.0,5566.0,0
5732.0,5565.0,0
5743.0,5565.0,0
5742.0,5574.0,0
5740.0,5563.0,0
5741.0,5565.0,0
5743.0,5569.0,0
5735.0,5560.0,0
5739.0,5567.0,0
5740.0,5563.0,0
5743.0,5561.0,0
5740.0,5570.0,0
5728.0,5559.0,0
5736.0,5564.0,0
5737.0,5557.0,0
5736.0,5562.0,0
5735.0,5562.0,0
5735.0,5552.0,0
5735.0,5556.0,0
5738.0,5557.0,0
5735.0,5557.0,0
5736.0,5557.0,0
5737.0,5562.0,0
5732.0,5554.0,0
5733.0,5556.0,0
5729.0,5556.0,0
5729.0,5552.0,0
5734.0,5557.0,0
5732.0,5555.0,0
5734.0,5554.0,0
5723.0,5546.0,0
5732.0,5553.0,0
5734.0,5545.0,0
5730.0,5555.0,0
5729.0,5557.0,0
5720.0,5558.0,0
5727.0,5551.0,0
5722.0,5549.0,0
5727.0,5552.0,0
5737.0,5547.0,0
5734.0,5545.0,0
5723.0,5551.0,0
5725.0,5554.0,0
5726.0,5550.0,0
5722.0,5548.0,0
5721.0,5548.0,0
5720.0,5548.0,0
5716.0,5548.0,0
5716.0,5547.0,0
5726.0,5543.0,0
5718.0,5545.0,0
5727.0,5547.0,0
5722.0,5540.0,0
5720.0,5544.0,0
5714.0,5538.0,0
5708.0,5536.0,0
5701.0,5525.0,0
5703.0,5527.0,0
5707.0,5522.0,0
5706.0,5529.0,0
5694.0,5522.0,0
5701.0,5524.0,0
5702.0,5526.0,0
5705.0,5525.0,0
5702.0,5526.0,0
5698.0,5522.0,0
5701.0,5523.0,0
5696.0,5527.0,0
5693.0,5519.0,0
5701.0,5524.0,0
5691.0,5521.0,0
5694.0,5518.0,0
5699.0,5515.0,0
5695.0,5521.0,0
5697.0,5518.0,0
5691.0,5517.0,0
5694.0,5519.0,0
5697.0,5516.0,0
5698.0,5525.0,0
5696.0,5516.0,0
5697.0,5520.0,0
5689.0,5512.0,0
5689.0,5517.0,0
5689.0,5517.0,0
5694.0,5522.0,0
5697.0,5513.0,0
5693.0,5512.0,0
5691.0,5518.0,0
5685.0,5516.0,0
5687.0,5513.0,0
5692.0,5517.0,0
5689.0,5516.0,0
5695.0,5510.0,0
5685.0,5511.0,0
5689.0,5511.0,0
5678.0,5508.0,0
5687.0,5509.0,0
5689.0,5513.0,0
5687.0,5508.0,0
5687.0,5517.0,0
5693.0,5511.0,0
5684.0,5505.0,0
5689.0,5515.0,0
5688.0,5512.0,0
5683.0,5510.0,0
5686.0,5508.0,0
5693.0,5506.0,0
5682.0,5513.0,0
5677.0,5515.0,0
5682.0,5508.0,0
5688.0,5508.0,0
5695.0,5511.0,0
5688.0,5508.0,0
5680.0,5517.0,0
5680.0,5506.0,0
5680.0,5505.0,0
5688.0,5506.0,0
5684.0,5507.0,0
5686.0,5511.0,0
5683.0,5504.0,0
5682.0,5507.0,0
5690.0,5506.0,0
5684.0,5510.0,0
5683.0,5516.0,0
5681.0,5505.0,0
5685.0,5504.0,0
5677.0,5504.0,0
5680.0,5494.0,0
5672.0,5500.0,0
5683.0,5507.0,0
5682.0,5504.0,0
5676.0,5495.0,0
5682.0,5506.0,0
5670.0,5506.0,0
5688.0,5506.0,0
5677.0,5503.0,0
5681.0,5501.0,0
5673.0,5508.0,0
5676.0,5495.0,0
5679.0,5503.0,0
5679.0,5499.0,0
5678.0,5501.0,0
5686.0,5500.0,0
5677.0,5499.0,0
5676.0,5502.0,0
5681.0,5514.0,0
5677.0,5498.0,0
5684.0,5508.0,0
5679.0,5504.0,0
5673.0,5503.0,0
5679.0,5503.0,0
5678.0,5506.0,0
5675.0,5499.0,0
5676.0,5500.0,0
5681.0,5499.0,0
5676.0,5497.0,0
5679.0,5496.0,0
5675.0,5506.0,0
5678.0,5504.0,0
5672.0,5503.0,0
5672.0,5495.0,0
5680.0,5503.0,0
5680.0,5500.0,0
5680.0,5497.0,0
5681.0,5495.0,0
5678.0,5504.0,0
5674.0,5495.0,0
5674.0,5492.0,0
5676.0,5500.0,0
5670.0,5501.0,0
5676.0,5500.0,0
5673.0,5495.0,0
5669.0,5498.0,0
5669.0,5505.0,0
5675.0,5497.0,0
5669.0,5499.0,0
5667.0,5496.0,0
5668.0,5500.0,0
5673.0,5501.0,0
5670.0,5496.0,0
5669.0,5495.0,0
5672.0,5496.0,0
5675.0,5494.0,0
5675.0,5493.0,0
5670.0,5500.0,0
5666.0,5488.0,0
5667.0,5489.0,0
5667.0,5496.0,0
5670.0,5497.0,0
5665.0,5500.0,0
5676.0,5498.0,0
5672.0,5499.0,0
5670.0,5493.0,0
5668.0,5493.0,0
5667.0,5499.0,0
5676.0,5491.0,0
5666.0,5494.0,0
5665.0,5485.0,0
5669.0,5490.0,0
5669.0,5494.0,0
5671.0,5496.0,0
5671.0,5489.0,0
5661.0,5495.0,0
5671.0,5489.0,0
5668.0,5491.0,0
5670.0,5490.0,0
5665.0,5489.0,0
5665.0,5491.0,0
5669.0,5488.0,0
5671.0,5496.0,0
5663.0,5489.0,0
5666.0,5486.0,0
5661.0,5490.0,0
5665.0,5492.0,0
5668.0,5493.0,0
5660.0,5496.0,0
5660.0,5481.0,0
5660.0,5486.0,0
5665.0,5484.0,0
5669.0,5487.0,0
5666.0,5488.0,0
5666.0,5495.0,0
5663.0,5490.0,0
5661.0,5488.0,0
5667.0,5487.0,0
5659.0,5493.0,0
5658.0,5483.0,0
5668.0,5495.0,0
5667.0,5486.0,0
5660.0,5482.0,0
5663.0,5483.0,0
5664.0,5490.0,0
5658.0,5490.0,0
5660.0,5484.0,0
5664.0,5487.0,0
5663.0,5492.0,0
5665.0,5484.0,0
5665.0,5484.0,0
5666.0,5488.0,0
5658.0,5488.0,0
5651.0,5496.0,0
5661.0,5481.0,0
5664.0,5493.0,0
5662.0,5484.0,0
5667.0,5481.0,0
5656.0,5486.0,0
5662.0,5490.0,0
5658.0,5485.0,0
5657.0,5492.0,0
5661.0,5490.0,0
5661.0,5489.0,0
5665.0,5486.0,0
5655.0,5482.0,0
5661.0,5490.0,0
5662.0,5485.0,0
5659.0,5483.0,0
5655.0,5481.0,0
5663.0,5481.0,0
5653.0,5482.0,0
5650.0,5485.0,0
5657.0,5489.0,0
5654.0,5487.0,0
5659.0,5483.0,0
5659.0,5488.0,0
5660.0,5485.0,0
5658.0,5483.0,0
5670.0,5482.0,0
5655.0,5479.0,0
5659.0,5487.0,0
5651.0,5484.0,0
5659.0,5480.0,0
5658.0,5487.0,0
5658.0,5487.0,0
5658.0,5482.0,0
5657.0,5480.0,0
5659.0,5486.0,0
5656.0,5482.0,0
5658.0,5485.0,0
5660.0,5488.0,0
5661.0,5478.0,0
5659.0,5484.0,0
5664.0,5487.0,0
5653.0,5477.0,0
5663.0,5482.0,0
5657.0,5481.0,0
5665.0,5482.0,0
5653.0,5482.0,0
5661.0,5485.0,0
5663.0,5482.0,0
5655.0,5483.0,0
5656.0,5486.0,0
5657.0,5491.0,0
5655.0,5483.0,0
5656.0,5488.0,0
5665.0,5486.0,0
5654.0,5479.0,0
5658.0,5491.0,0
5657.0,5483.0,0
5653.0,5491.0,0
5655.0,5479.0,0
5661.0,5482.0,0
5657.0,5480.0,0
5655.0,5479.0,0
5662.0,5483.0,0
5654.0,5490.0,0
5658.0,5482.0,0
5659.0,5484.0,0
5659.0,5475.0,0
5654.0,5483.0,0
5659.0,5481.0,0
5663.0,5485.0,0
5654.0,5476.0,0
5665.0,5482.0,0
5659.0,5475.0,0
5657.0,5481.0,0
5650.0,5482.0,0
5657.0,5483.0,0
5655.0,5485.0,0
5647.0,5485.0,0
5643.0,5479.0,0
5652.0,5484.0,0
5653.0,5481.0,0
5651.0,5478.0,0
5659.0,5486.0,0
5654.0,5482.0,0
5651.0,5488.0,0
5651.0,5477.0,0
5661.0,5482.0,0
5658.0,5474.0,0
5659.0,5477.0,0
5658.0,5474.0,0
5651.0,5482.0,0
5651.0,5476.0,0
5655.0,5473.0,0
5652.0,5481.0,0
5657.0,5480.0,0
5644.0,5481.0,0
5647.0,5480.0,0
5651.0,5480.0,0
5649.0,5482.0,0
5652.0,5469.0,0
5652.0,5480.0,0
5652.0,5489.0,0
5651.0,5471.0,0
5655.0,5483.0,0
5648.0,5482.0,0
5656.0,5480.0,0
5653.0,5474.0,0
5650.0,5476.0,0
5649.0,5479.0,0
5647.0,5472.0,0
5645.0,5476.0,0
5651.0,5478.0,0
5654.0,5468.0,0
5665.0,5474.0,0
5651.0,5474.0,0
5653.0,5477.0,0
5645.0,5471.0,0
5653.0,5476.0,0
5649.0,5470.0,0
5648.0,5477.0,0
5653.0,5468.0,0
5651.0,5477.0,0
5651.0,5473.0,0
5656.0,5470.0,0
5643.0,5468.0,0
5651.0,5477.0,0
5638.0,5473.0,0
5643.0,5474.0,0
5658.0,5480.0,0
5648.0,5473.0,0
5652.0,5468.0,0
5654.0,5472.0,0
5655.0,5469.0,0
5651.0,5471.0,0
5655.0,5472.0,0
5645.0,5474.0,0
5639.0,5471.0,0
5649.0,5476.0,0
5646.0,5469.0,0
5648.0,5470.0,0
5655.0,5465.0,0
5658.0,5477.0,0
5645.0,5474.0,0
5645.0,5469.0,0
5650.0,5476.0,0
5654.0,5468.0,0
5653.0,5472.0,0
5650.0,5470.0,0
5650.0,5471.0,0
5645.0,5476.0,0
5649.0,5469.0,0
5648.0,5469.0,0
5651.0,5480.0,0
5651.0,5463.0,0
5647.0,5473.0,0
5651.0,5465.0,0
5650.0,5469.0,0
5653.0,5471.0,0
5653.0,5475.0,0
5652.0,5466.0,0
5651.0,5468.0,0
5647.0,5467.0,0
5646.0,5477.0,0
5653.0,5475.0,0
5644.0,5468.0,0
5638.0,5476.0,0
5650.0,5470.0,0
5650.0,5479.0,0
5645.0,5476.0,0
5648.0,5478.0,0
5651.0,5473.0,0
5654.0,5474.0,0
5647.0,5470.0,0
5648.0,5474.0,0
5641.0,5476.0,0
5648.0,5480.0,0
5646.0,5473.0,0
5650.0,5469.0,0
5656.0,5474.0,0
5644.0,5477.0,0
5641.0,5472.0,0
5651.0,5470.0,0
5651.0,5474.0,0
5649.0,5466.0,0
5654.0,5471.0,0
5650.0,5470.0,0
5644.0,5474.0,0
5646.0,5473.0,0
5648.0,5470.0,0
5647.0,5470.0,0
5646.0,5471.0,0
5649.0,5465.0,0
5645.0,5470.0,0
5648.0,5476.0,0
5648.0,5467.0,0
5648.0,5474.0,0
5645.0,5467.0,0
5651.0,5469.0,0
5646.0,5472.0,0
5647.0,5470.0,0
5643.0,5470.0,0
5649.0,5465.0,0
5645.0,5478.0,0
5652.0,5473.0,0
5645.0,5471.0,0
5648.0,5473.0,0
5653.0,5473.0,0
5641.0,5473.0,0
5651.0,5471.0,0
5649.0,5472.0,0
5655.0,5467.0,0
5646.0,5472.0,0
5649.0,5475.0,0
5647.0,5476.0,0
5646.0,5470.0,0
5644.0,5470.0,0
5649.0,5470.0,0
5656.0,5468.0,0
5652.0,5467.0,0
5647.0,5469.0,0
5648.0,5468.0,0
5644.0,5464.0,0
5644.0,5463.0,0
5649.0,5468.0,0
5648.0,5465.0,0
5651.0,5474.0,0
5646.0,5473.0,0
5638.0,5475.0,0
5646.0,5469.0,0
5643.0,5469.0,0
5647.0,5470.0,0
5648.0,5469.0,0
5648.0,5461.0,0
5646.0,5466.0,0
5640.0,5468.0,0
5643.0,5478.0,0
5661.0,5472.0,0
5642.0,5475.0,0
5646.0,5461.0,0
5646.0,5466.0,0
5647.0,5466.0,0
5651.0,5465.0,0
5647.0,5470.0,0
5641.0,5470.0,0
5642.0,5465.0,0
5649.0,5469.0,0
5653.0,5467.0,0
5647.0,5466.0,0
5641.0,5476.0,0
5642.0,5468.0,0
5639.0,5466.0,0
5640.0,5468.0,0
5642.0,5467.0,0
5641.0,5466.0,0
5643.0,5469.0,0
5645.0,5467.0,0
5650.0,5474.0,0
5641.0,5469.0,0
5643.0,5466.0,0
5642.0,5469.0,0
5645.0,5459.0,0
5637.0,5464.0,0
5646.0,5468.0,0
5652.0,5472.0,0
5644.0,5466.0,0
5643.0,5469.0,0
5649.0,5462.0,0
5637.0,5465.0,0
5640.0,5462.0,0
5646.0,5469.0,0
5648.0,5467.0,0
5639.0,5470.0,0
5644.0,5471.0,0
5641.0,5470.0,0
5642.0,5469.0,0
5644.0,5467.0,0
5645.0,5470.0,0
5643.0,5465.0,0
5639.0,5466.0,0
5648.0,5477.0,0
5646.0,5474.0,0
5640.0,5465.0,0
5638.0,5461.0,0
5642.0,5465.0,0
5649.0,5471.0,0
5640.0,5466.0,0
5634.0,5467.0,0
5643.0,5471.0,0
5649.0,5464.0,0
5643.0,5465.0,0
5648.0,5464.0,0
5635.0,5460.0,0
5644.0,5469.0,0
5642.0,5465.0,0
5644.0,5475.0,0
5645.0,5469.0,0
5650.0,5468.0,0
5639.0,5470.0,0
5647.0,5469.0,0
5647.0,5466.0,0
5648.0,5469.0,0
5635.0,5474.0,0
5640.0,5468.0,0
5650.0,5470.0,0
5641.0,5471.0,0
5642.0,5467.0,0
5648.0,5470.0,0
5637.0,5476.0,0
5644.0,5460.0,0
5642.0,5466.0,0
5645.0,5474.0,0
5641.0,5465.0,0
5645.0,5461.0,0
5643.0,5467.0,0
5647.0,5467.0,0
5646.0,5467.0,0
5643.0,5469.0,0
5640.0,5470.0,0
5649.0,5464.0,0
5642.0,5465.0,0
5642.0,5463.0,0
5645.0,5471.0,0
5641.0,5461.0,0
5644.0,5475.0,0
5637.0,5467.0,0
5640.0,5472.0,0
5649.0,5466.0,0
5648.0,5472.0,0
5640.0,5476.0,0
5650.0,5465.0,0
5642.0,5464.0,0
5642.0,5468.0,0
5638.0,5467.0,0
5637.0,5461.0,0
5643.0,5456.0,0
5645.0,5471.0,0
5639.0,5466.0,0
5636.0,5464.0,0
5644.0,5464.0,0
5642.0,5462.0,0
5642.0,5460.0,0
5638.0,5461.0,0
5641.0,5466.0,0
5649.0,5460.0,0
5638.0,5459.0,0
5637.0,5457.0,0
5638.0,5468.0,0
5635.0,5468.0,0
5641.0,5461.0,0
5641.0,5467.0,0
5650.0,5468.0,0
5641.0,5458.0,0
5636.0,5459.0,0
5644.0,5463.0,0
5650.0,5461.0,0
5634.0,5468.0,0
5645.0,5464.0,0
5633.0,5465.0,0
5639.0,5469.0,0
5640.0,5468.0,0
5641.0,5468.0,0
5645.0,5467.0,0
5637.0,5470.0,0
5632.0,5456.0,0
5642.0,5466.0,0
5642.0,5469.0,0
5637.0,5466.0,0
5636.0,5464.0,0
5639.0,5469.0,0
5639.0,5462.0,0
5636.0,5456.0,0
5638.0,5467.0,0
5636.0,5470.0,0
5636.0,5470.0,0
5634.0,5443.0,0
5640.0,5469.0,0
5649.0,5463.0,0
5637.0,5463.0,0
5642.0,5463.0,0
5636.0,5459.0,0
5553.0,5432.0,0
5480.0,5289.0,0
5628.0,5362.0,0
5946.0,5636.0,0
6187.0,5970.0,0
6512.0,6044.0,0
6697.0,6491.0,0
6278.0,6096.0,0
6450.0,6227.0,0
6539.0,6264.0,0
6633.0,6441.0,0
6793.0,6490.0,0
6893.0,6791.0,0
6388.0,6213.0,0
7229.0,6424.0,0
13785.0,9647.0,0
22250.0,14094.0,0
30482.0,22302.0,0
38630.0,30422.0,0
46885.0,38700.0,0
54987.0,46892.0,0
55540.0,44609.0,0
49923.0,40960.0,0
44805.0,36156.0,0
40960.0,32768.0,0
32768.0,25983.0,0
24576.0,24576.0,0
17426.0,16384.0,0
16384.0,10552.0,0
